sentence	label
독립영화도 좋고 저예산 영화도 좋다... 근데 말이다....제발 시나리오 좀 제대로 만들고,,, 배우들도 연기력좀 보고 캐스팅해라...이 영화가 내세울게 뭐냐???	연기력
이렇게 슬픈 영화는 처음이에요.. 몇년만에 다시 봤는데도 펑펑 눈물, 콧물이 나오네요.. 연기력도 좋고.. 스토리도 좋고.. 가장 좋았던건 대사가 너무 좋았어요..^^	연기력
유치해서 빛을발한영화,,마이어스의 연기력이 볼만하다~	연기력
김명민 연기력 짱bb 남을 위해 달리던 주만호가 완주한 장면이 정말 명장면bb	연기력
어찌보면 새로울것 없는 내용의 멜로 이야기를 두 배우의 탁월한 연기력으로 몰입하게 만들었다.	연기력
채림은 너무 이쁜 외모에 멋진 연기력이 돋보이는 국민여배우다.	연기력
연기력두 좋은거같아요	연기력
"""스토리, 연출, 연기, 비주얼 등 영화의 기본 조차 안된 영화에 무슨 평을 해. 이런 영화 찍고도 김문옥 감독은 """"내가 영화 경력이 몇OO인데 조무래기들이 내 영화를 평론해?"""" 같은 마인드에 빠져있겠지?"""	스토리/구성
미친놈들 집합소네 연출력 빵점, 스토리 빵점. 구성빵점	스토리/구성
신선한 소재로 식상한 영화를 만들었어..유치한건 둘째치고 재밋게라도 만들던가..	스토리/구성
데어데블보다 못한 졸작. CG는 훌륭하지만 악마 인형탈쓰고 나오는게 웃기고 인물 관계나 스토리가 너무 뻔함. 시간이 아까움. 짧은 러닝타임이 고마울 정도.	스토리/구성
차인표 연기는 너무 현실적이여서 마음에 와닿는다 왕초드라마를볼때도 난 연기를하는건지 진짜 실제로 그러는건지 몰랐다 이영화 내용이 쥐어짜는스토리지만 차인표라는 배우때문에 영화가살았다 너무 현실적인 연기력이다 대단하다 눈물한방울 흘리지않았지만 마음이아팠다	스토리/구성
스토리가 신선하다. 재미있다. 좋다.	스토리/구성
다시 봐도 수작이다. 미국 국수주의라 뭐라는 시점도 있겠으나 전쟁물 중에 손가락안에 꼽을정도로 잘만들어 졌다. 스토리 라인은 뻔하나 그 뻔한걸 너무 잘 살렸다. 언제 봐도 다시봐도 재미 있다. 10년이 지난 영화가..	스토리/구성
클럽과 사건의 연결이 전혀안된다. 섹스클럽얘기는 흥미거리일뿐 스토리연관이 없다.	스토리/구성
전작에 비해 훨씬 스토리도 고급스러웠고, 무엇보다 이번편에서도 역시 간지나는 액션신은 스타뎀 성님이 도맡아 하시는거보고 더욱 좋았다.	스토리/구성
왜 이렇게 다들 스토리에 불만이지....... 이야기에는 다 원형이 있다. 이 영화는 그 원형이 되는 스토리 안에서 예술을 한거고... 그걸 가지고 진부하다고 하면 대체 뭘 본건지..	스토리/구성
-,.ㅡ 허접스런 영화,스토리도 시대착오적인..3류 코미디	스토리/구성
정신없는 여자주인공보느라고 어지럽다. 스토리도 완전 어거지;;	스토리/구성
뭔가 스토리가 이상함	스토리/구성
정말 초딩을 위해서 만든거 스토리 쓰레기 벨런스쓰레기 액션쓰레기	스토리/구성
졸다니...ㅠ그냥생물들소개..스토리無 3d어지럽고 나레이션오글오글..ㅋㅋㅋ애기영화	스토리/구성
몰입도 제로 뱀파이어가 피 조금 흘려서 자살하는 꼴에 늑대인간과 뱀파이어라는 초자연적인 존재의 총격전은 왜 하필 소재가 늑대인간대 뱀파이어인지도 모르겠는 작품	스토리/구성
스토리. 캐릭터. 표현력. 영상미.	스토리/구성
스토리도 정말 별거없구 엄청 지루함.	스토리/구성
뻔한 스토리, 조잡한 효과...	스토리/구성
참신한 소재지만 어슬픈 마무리때문에 실화인줄 알았네	스토리/구성
줄거리만 읽어도 대충 감이오는 스토리와 결말이라 기대안하고 봤는데 역시 예상대로였지만 재밌게봤다훈훈해서 좋달까~~	스토리/구성
훈훈한 내용이지만 스토리가 다소 억지스럽고 부족하다.	스토리/구성
캡틴 듀브아 나올 때마다 너무 웃겼다. 줄리안이랑 곰의 러브스토리도 재밌었고 무엇보다 서커스씬은 노래 firework와 어울려 환상적이었다.	스토리/구성
좋은 스릴러 소재로 왜 엉성한 멜로를 만들었을까?	스토리/구성
권선징악이라는 진부한 스토리..하지만 드라마 중반부까진 10점 주어도 괜찮을듯한 연출 스토리 연기력. 후반부 갈수록 누구나 예상가능한 권선징악결론이겠지만 왜인지..예상못할 훌륭한 반전 하나정도 나오지 않을까하는 개인적인생각입니다. 암튼 난 꿀잼ㅋㅋ	스토리/구성
스토리가 스릴있고 훈훈하다	스토리/구성
좋은 소재지만 연출이 ㅈ망이네	스토리/구성
티비에서 방영해주길래 우연히 보게 됐습니다.평점이 왜 8점밖에 되지 않나 의문이네요 스토리가 진행되며 느껴지는 쾌락, 슬픔 그리고 사회 풍자적 요소 정말 재밌게 봤습니다..	스토리/구성
평점이 왜이렇게 낮은걸까요?; 소재도 신선하고 중간중간 많이 웃었습니다 ㅋㅋ	스토리/구성
1편 수준을 기대하고 봤는데, 스토리도 난잡하고 재미가 없는게 결정적.. 다음편은 안볼듯	스토리/구성
빈약한 스토리 빈약한 각본 빈약한 연출 빈약한 그래픽 보고나면 정신도 빈약...	스토리/구성
주인공도 매력적이지 않고, 스토리도 어디서 많이 본듯하다	스토리/구성
정말 어지간히 좀 하기를 ... 자중나서 점점 보기 시러진다 .. 다른 방송사 드라마보다 정말 스토리 전개가 뻔하다 .... 무슨 미리예상한데로 보는 드라마인지 ...	스토리/구성
별점 반개도 아깝네요. 내용도 없고 약간 중간에서 갈팡질팡해야하는 그런 스릴이 있어야하는데 저스틴 연기가 아직 부족한듯. 각본, 연기, 연출력 다 망한 영화.	스토리/구성
완전 내 스타일... 아 샤를리즈 테론 아직도 여신급으로 아름답고 스토리도 아주 꿀잼입니다. 왜이리 평가가 낮죠 ㅎㅎㅎㅎ	스토리/구성
스토리는 평이하지만 세자동차 이동씬은 화려했다	스토리/구성
이영화는 6점대가 적정하다고 생각합니다.연기도 좋고 스토리도 좋은데 몰입감이 떨어지네요.뭔가 억지스럽게 끌어가는 느낌입니다.	스토리/구성
영국영화도 상당히 독특하군요. 스토리야 있지만 영화로서의 재미는... 장편 독립영화도 아니고.	스토리/구성
감독의 연출이 부재니 좋은 소재를 말아버린다	스토리/구성
지금까지 본 한국공포영화중에서 내용이 꽤 신선하고 재미있었던 영화입니다.참고로 내용 이해하기 싫어하고 무조건 피터지고 때려잡는 좀비영화같은거 좋아하는 사람들은 별로 안좋아할듯. 스토리 위주의 영화를 보시는 분들은 재미있을것 같아요	스토리/구성
궁극의 러브 스토리! 내 생애 최고의 드라마. 다모폐인들은 영원히 잊지 않을것입니다	스토리/구성
진짜 내용 유치하네 작가 발로쓰나.. 연기자들 대본보고 손발 오그라들겠다.. 초반스토리에서 가면갈수록 진부해지네	스토리/구성
소재만 신선하고..연출,연기,각본 모두 기대이하... 맥아리없는 영화	스토리/구성
솔직하게 씁니다, 호러공포 매니아로 안본게 거의 없는데요, 4점대가 맞는것 같습니다. 우선 너무 흔한 소재와 너무 흔한 귀신과 너무 흔한 구성으로 색다를게 전혀 없고, 귀신찍는 사람들이 귀신이 귓바람 한번 불었다고 패닉에 빠져 허둥대는꼴부터 망	스토리/구성
어색,유치. 소재는 좋았지만 결정적으로 재미가 없으니..	스토리/구성
평점 높게준 사람들은 진심 영화 100편도 안본 사람들이다. 영화광으로써의 느낌은. 정말 짜집기만 한 어설픈 영화다..소재부터 스토리.. 모든게 진부하다. 결말역시 딱 캐나다식 엔딩이걸 어디 트라이앵글과 비교하는가. 감히. 에효...	스토리/구성
별거 아닌 스토리를 3차원적 진행으로 예술적으로 보이려 애쓰나 감독 본인도 이해안가는 잡탕	스토리/구성
재미있는 영화. 잘 접해보지못했던 신선한 소재로 잘만든 영화인듯	스토리/구성
따뜻한색감과 터치에 비해 너무 단조로운스토리가 아쉽다	스토리/구성
억지 공포감을 자내기엔 너무나 턱없이 부족한 각본과 감독의 재능.	스토리/구성
각본,연출등등..이것들은 둘째치더라도 주연 배우는 아무나 하는게 아닐텐데?	스토리/구성
지킬박사, 늑대인간, 뱀파이어, 프랑켄슈타인의 괴물까지 세계문학을 읽는 기분 !! 그리고 스토리와 액션도 사랑도 모두 최고였음!	스토리/구성
각본도 더이상 엉터리일수가 없네 원. 포르노인줄 모르고 벗은 여배우 불쌍함.	스토리/구성
감탄스러웠다. 무엇하나 지루하지않고 끝까지 여운을 주는 영화. 특히 스토리부분에서 굳	스토리/구성
소재도 좋고 스토리도좋고 good ~	스토리/구성
홉킨스를 안 써서 그렇지 솔직히 이거 괜찮은데요. 부족한게 머임? 책으로 읽어 봤는데 일치 할정도로 스토리 비슷하고 이 청년 렉터의 연기도 꽤 괜찮고 게다가 약 20년 동안 우리가 궁금했던 왜 렉터가 인육을 먹게 되는지 나오는데 머가 부족한가요?	스토리/구성
최악의 내러티브군. 내가 OOO이 나쁜건가 도대체 스토리가 이해가 안간다. 굳이 이해를 하고싶은 마음도 안생긴다만. 산만한 편집에 산만한 내러티브.	스토리/구성
대박..나일본멜로진짜좋아하는데이건정말최악...재미없음..보는내내집중안되는영화는이게쵝오!재밌다는사람은뭥미..초딩도집중못할듯...돈진짜아까움..아개짜증나지루하고뻔한내용에스토리자체가최악임..	스토리/구성
뻔한 스토리인지는 몰라도 불변의 감동~^^	스토리/구성
진심 지루함 스토리도 없고 ㅡㅡ	스토리/구성
영화 각본이 이게 뭐니.. 대사들이 너무나 단순하고 유치찬란하다.. 베드신도 야하지도 않고.. 에로물도 노출이 전부가 아냐.. 전혀 감성이 엄꾸만..ㅉㅉ	스토리/구성
왠만해서 사람 미워하지 않는 성격이고 각본에 의해 쓰여진 영화라는 것도 알지만 김윤진 정말 싫다. 진짜 안티카페라도 만들고 싶을 정도다. 대체 왜 이런영화에 이런역을 맡아 사람을 피말리게 짜증나게 하는가 내가 본 최악의 영화	스토리/구성
정말 최고다.. 영화중반부터는 동성애소재라는것을 잊을정도로 몰입되었고 장국영, 양조위의 연기에 깊게빠져들었다. 가본적도없는 아르헨티나에 가보고싶어졌다..90년대 아르헨티나의 배경은 너무 외롭고 감각적이다. 쩄든 희안하게 여운이 긴영화라서 계속 보게된다	스토리/구성
잘나가다 스토리 좀 유치하고 어색해짐;;;중간 넘어가면 억지 스토리가 좀;;;;	스토리/구성
도박이란 소제때문에 무조건 봤는데 스토리가 내가쓰는게 더나을듯,개연성,도 없고 몰입도 안되고, 높은점수 준사람은 전부 알바 티가 나네	스토리/구성
미친 이게 왜 재밌어?;; 시간낭비임 내가 지금까지 본 마블영화중 가장 최악이였음 러브스토리 낑겨있는것도 존내 이상하고 퀄러티만 좋은 B급영화;;; 톰 히들스턴때문에 억지로 참아서 봄	스토리/구성
경규아저씨 영화 꼭 대박나셨으면 합니다. 좋은 소재 영화 만들어주셔서 감사합니다. 이소연씨 넘 이뻐요.	스토리/구성
어우 진짜 스토리 구질구질하다 이전거랑 뭐가다르냐	스토리/구성
소재만 신비롭지...영상, 내용 그리고 배경음악 등이 왜이리도 촌스럽고 허접하게만 보이고 느껴지던지...	스토리/구성
영화를 장난으로 만듭니까 영화병맛임 목소리병맛 스토리병맛 동키를 왜 따라하는데	스토리/구성
음악, 영상은 좋지만- 여주인공의 성격과 스토리의 개연성 부족. 기독교인에게는 추천	스토리/구성
영화 스토리도 별로 코믹 유머도 별로 없고 김윤혜 뭐임 소녀에선 좋드만 [점쟁이들]에서 연기 최악 그래도 강예원의 연기는 좀 좋았음	스토리/구성
1편부터 변함없는 유치한 스토리 개그	스토리/구성
단순한 스토리지만 큰 지루함은 없다	스토리/구성
오래사귄 커플에대한 자세한 얘기를 풀어갔으면 했는데 너무 겉핥기로 끝난느낌. 뻔~하게 진행되는 스토리도 너무 아쉽다	스토리/구성
우리나라가 만들었다고 생각하니 너무 기분이좋아요다른나라 들의 애니메이션의 특유에 그림체가아닌 자기만에 그림체와 그리고 높은퀄리티 또 아름다운 효과가 이렇게 어우러진것이 스토리상 과 참잘맞는거같아요 ost도 너무 마음에들어요근데 마지막이많이아쉬워요?	스토리/구성
